Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T057_001,SE_T157_001
"29189210100","14000US29189210100","Census Tract 2101, St. Louis County, Missouri","Census Tract 2101, St. Louis County, Missouri","mo","140","00","ACSSF","0005332",,,,,"29","189",,,,"210100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37172,0.5018
"29189210200","14000US29189210200","Census Tract 2102, St. Louis County, Missouri","Census Tract 2102, St. Louis County, Missouri","mo","140","00","ACSSF","0005333",,,,,"29","189",,,,"210200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32388,0.3739
"29189210300","14000US29189210300","Census Tract 2103, St. Louis County, Missouri","Census Tract 2103, St. Louis County, Missouri","mo","140","00","ACSSF","0005334",,,,,"29","189",,,,"210300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33947,0.4385
"29189210400","14000US29189210400","Census Tract 2104, St. Louis County, Missouri","Census Tract 2104, St. Louis County, Missouri","mo","140","00","ACSSF","0005335",,,,,"29","189",,,,"210400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40603,0.3709
"29189210501","14000US29189210501","Census Tract 2105.01, St. Louis County, Missouri","Census Tract 2105.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005336",,,,,"29","189",,,,"210501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43029,0.3549
"29189210502","14000US29189210502","Census Tract 2105.02, St. Louis County, Missouri","Census Tract 2105.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005337",,,,,"29","189",,,,"210502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33762,0.3843
"29189210600","14000US29189210600","Census Tract 2106, St. Louis County, Missouri","Census Tract 2106, St. Louis County, Missouri","mo","140","00","ACSSF","0005338",,,,,"29","189",,,,"210600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35952,0.4084
"29189210702","14000US29189210702","Census Tract 2107.02, St. Louis County, Missouri","Census Tract 2107.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005339",,,,,"29","189",,,,"210702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43125,0.4146
"29189210703","14000US29189210703","Census Tract 2107.03, St. Louis County, Missouri","Census Tract 2107.03, St. Louis County, Missouri","mo","140","00","ACSSF","0005340",,,,,"29","189",,,,"210703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36591,0.4297
"29189210704","14000US29189210704","Census Tract 2107.04, St. Louis County, Missouri","Census Tract 2107.04, St. Louis County, Missouri","mo","140","00","ACSSF","0005341",,,,,"29","189",,,,"210704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31741,0.4157
"29189210803","14000US29189210803","Census Tract 2108.03, St. Louis County, Missouri","Census Tract 2108.03, St. Louis County, Missouri","mo","140","00","ACSSF","0005342",,,,,"29","189",,,,"210803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52275,0.4718
"29189210804","14000US29189210804","Census Tract 2108.04, St. Louis County, Missouri","Census Tract 2108.04, St. Louis County, Missouri","mo","140","00","ACSSF","0005343",,,,,"29","189",,,,"210804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59020,0.3621
"29189210805","14000US29189210805","Census Tract 2108.05, St. Louis County, Missouri","Census Tract 2108.05, St. Louis County, Missouri","mo","140","00","ACSSF","0005344",,,,,"29","189",,,,"210805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45462,0.331
"29189210806","14000US29189210806","Census Tract 2108.06, St. Louis County, Missouri","Census Tract 2108.06, St. Louis County, Missouri","mo","140","00","ACSSF","0005345",,,,,"29","189",,,,"210806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51759,0.3768
"29189210912","14000US29189210912","Census Tract 2109.12, St. Louis County, Missouri","Census Tract 2109.12, St. Louis County, Missouri","mo","140","00","ACSSF","0005346",,,,,"29","189",,,,"210912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79808,0.3627
"29189210921","14000US29189210921","Census Tract 2109.21, St. Louis County, Missouri","Census Tract 2109.21, St. Louis County, Missouri","mo","140","00","ACSSF","0005347",,,,,"29","189",,,,"210921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67457,0.3299
"29189210923","14000US29189210923","Census Tract 2109.23, St. Louis County, Missouri","Census Tract 2109.23, St. Louis County, Missouri","mo","140","00","ACSSF","0005348",,,,,"29","189",,,,"210923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60893,0.3336
"29189210924","14000US29189210924","Census Tract 2109.24, St. Louis County, Missouri","Census Tract 2109.24, St. Louis County, Missouri","mo","140","00","ACSSF","0005349",,,,,"29","189",,,,"210924",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67601,0.3492
"29189210925","14000US29189210925","Census Tract 2109.25, St. Louis County, Missouri","Census Tract 2109.25, St. Louis County, Missouri","mo","140","00","ACSSF","0005350",,,,,"29","189",,,,"210925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55581,0.3142
"29189210926","14000US29189210926","Census Tract 2109.26, St. Louis County, Missouri","Census Tract 2109.26, St. Louis County, Missouri","mo","140","00","ACSSF","0005351",,,,,"29","189",,,,"210926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71591,0.3269
"29189210927","14000US29189210927","Census Tract 2109.27, St. Louis County, Missouri","Census Tract 2109.27, St. Louis County, Missouri","mo","140","00","ACSSF","0005352",,,,,"29","189",,,,"210927",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100446,0.3708
"29189210928","14000US29189210928","Census Tract 2109.28, St. Louis County, Missouri","Census Tract 2109.28, St. Louis County, Missouri","mo","140","00","ACSSF","0005353",,,,,"29","189",,,,"210928",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79271,0.3637
"29189211000","14000US29189211000","Census Tract 2110, St. Louis County, Missouri","Census Tract 2110, St. Louis County, Missouri","mo","140","00","ACSSF","0005354",,,,,"29","189",,,,"211000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51872,0.3249
"29189211101","14000US29189211101","Census Tract 2111.01, St. Louis County, Missouri","Census Tract 2111.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005355",,,,,"29","189",,,,"211101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47381,0.3601
"29189211102","14000US29189211102","Census Tract 2111.02, St. Louis County, Missouri","Census Tract 2111.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005356",,,,,"29","189",,,,"211102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39537,0.4035
"29189211201","14000US29189211201","Census Tract 2112.01, St. Louis County, Missouri","Census Tract 2112.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005357",,,,,"29","189",,,,"211201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39333,0.489
"29189211202","14000US29189211202","Census Tract 2112.02, St. Louis County, Missouri","Census Tract 2112.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005358",,,,,"29","189",,,,"211202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54375,0.3893
"29189211301","14000US29189211301","Census Tract 2113.01, St. Louis County, Missouri","Census Tract 2113.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005359",,,,,"29","189",,,,"211301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51932,0.3548
"29189211331","14000US29189211331","Census Tract 2113.31, St. Louis County, Missouri","Census Tract 2113.31, St. Louis County, Missouri","mo","140","00","ACSSF","0005360",,,,,"29","189",,,,"211331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53992,0.3826
"29189211332","14000US29189211332","Census Tract 2113.32, St. Louis County, Missouri","Census Tract 2113.32, St. Louis County, Missouri","mo","140","00","ACSSF","0005361",,,,,"29","189",,,,"211332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58107,0.3617
"29189211333","14000US29189211333","Census Tract 2113.33, St. Louis County, Missouri","Census Tract 2113.33, St. Louis County, Missouri","mo","140","00","ACSSF","0005362",,,,,"29","189",,,,"211333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56884,0.4286
"29189211334","14000US29189211334","Census Tract 2113.34, St. Louis County, Missouri","Census Tract 2113.34, St. Louis County, Missouri","mo","140","00","ACSSF","0005363",,,,,"29","189",,,,"211334",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50417,0.3833
"29189211401","14000US29189211401","Census Tract 2114.01, St. Louis County, Missouri","Census Tract 2114.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005364",,,,,"29","189",,,,"211401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44408,0.3922
"29189211402","14000US29189211402","Census Tract 2114.02, St. Louis County, Missouri","Census Tract 2114.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005365",,,,,"29","189",,,,"211402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39767,0.3839
"29189211500","14000US29189211500","Census Tract 2115, St. Louis County, Missouri","Census Tract 2115, St. Louis County, Missouri","mo","140","00","ACSSF","0005366",,,,,"29","189",,,,"211500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37794,0.3614
"29189211600","14000US29189211600","Census Tract 2116, St. Louis County, Missouri","Census Tract 2116, St. Louis County, Missouri","mo","140","00","ACSSF","0005367",,,,,"29","189",,,,"211600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40143,0.504
"29189211700","14000US29189211700","Census Tract 2117, St. Louis County, Missouri","Census Tract 2117, St. Louis County, Missouri","mo","140","00","ACSSF","0005368",,,,,"29","189",,,,"211700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62143,0.3333
"29189211801","14000US29189211801","Census Tract 2118.01, St. Louis County, Missouri","Census Tract 2118.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005369",,,,,"29","189",,,,"211801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35969,0.4455
"29189211802","14000US29189211802","Census Tract 2118.02, St. Louis County, Missouri","Census Tract 2118.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005370",,,,,"29","189",,,,"211802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36239,0.3525
"29189211900","14000US29189211900","Census Tract 2119, St. Louis County, Missouri","Census Tract 2119, St. Louis County, Missouri","mo","140","00","ACSSF","0005371",,,,,"29","189",,,,"211900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24844,0.4682
"29189212001","14000US29189212001","Census Tract 2120.01, St. Louis County, Missouri","Census Tract 2120.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005372",,,,,"29","189",,,,"212001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32154,0.3962
"29189212002","14000US29189212002","Census Tract 2120.02, St. Louis County, Missouri","Census Tract 2120.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005373",,,,,"29","189",,,,"212002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25702,0.5153
"29189212101","14000US29189212101","Census Tract 2121.01, St. Louis County, Missouri","Census Tract 2121.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005374",,,,,"29","189",,,,"212101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28408,0.3923
"29189212102","14000US29189212102","Census Tract 2121.02, St. Louis County, Missouri","Census Tract 2121.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005375",,,,,"29","189",,,,"212102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34917,0.3672
"29189212200","14000US29189212200","Census Tract 2122, St. Louis County, Missouri","Census Tract 2122, St. Louis County, Missouri","mo","140","00","ACSSF","0005376",,,,,"29","189",,,,"212200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30534,0.3934
"29189212300","14000US29189212300","Census Tract 2123, St. Louis County, Missouri","Census Tract 2123, St. Louis County, Missouri","mo","140","00","ACSSF","0005377",,,,,"29","189",,,,"212300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33682,0.4552
"29189212400","14000US29189212400","Census Tract 2124, St. Louis County, Missouri","Census Tract 2124, St. Louis County, Missouri","mo","140","00","ACSSF","0005378",,,,,"29","189",,,,"212400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39344,0.4836
"29189212500","14000US29189212500","Census Tract 2125, St. Louis County, Missouri","Census Tract 2125, St. Louis County, Missouri","mo","140","00","ACSSF","0005379",,,,,"29","189",,,,"212500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40434,0.4237
"29189212600","14000US29189212600","Census Tract 2126, St. Louis County, Missouri","Census Tract 2126, St. Louis County, Missouri","mo","140","00","ACSSF","0005380",,,,,"29","189",,,,"212600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47651,0.4006
"29189212700","14000US29189212700","Census Tract 2127, St. Louis County, Missouri","Census Tract 2127, St. Louis County, Missouri","mo","140","00","ACSSF","0005381",,,,,"29","189",,,,"212700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40561,0.3695
"29189213101","14000US29189213101","Census Tract 2131.01, St. Louis County, Missouri","Census Tract 2131.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005382",,,,,"29","189",,,,"213101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43841,0.4224
"29189213102","14000US29189213102","Census Tract 2131.02, St. Louis County, Missouri","Census Tract 2131.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005383",,,,,"29","189",,,,"213102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21406,0.5897
"29189213202","14000US29189213202","Census Tract 2132.02, St. Louis County, Missouri","Census Tract 2132.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005384",,,,,"29","189",,,,"213202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60202,0.4197
"29189213203","14000US29189213203","Census Tract 2132.03, St. Louis County, Missouri","Census Tract 2132.03, St. Louis County, Missouri","mo","140","00","ACSSF","0005385",,,,,"29","189",,,,"213203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66216,0.3697
"29189213204","14000US29189213204","Census Tract 2132.04, St. Louis County, Missouri","Census Tract 2132.04, St. Louis County, Missouri","mo","140","00","ACSSF","0005386",,,,,"29","189",,,,"213204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52557,0.4128
"29189213300","14000US29189213300","Census Tract 2133, St. Louis County, Missouri","Census Tract 2133, St. Louis County, Missouri","mo","140","00","ACSSF","0005387",,,,,"29","189",,,,"213300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32618,0.5057
"29189213400","14000US29189213400","Census Tract 2134, St. Louis County, Missouri","Census Tract 2134, St. Louis County, Missouri","mo","140","00","ACSSF","0005388",,,,,"29","189",,,,"213400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38011,0.3523
"29189213500","14000US29189213500","Census Tract 2135, St. Louis County, Missouri","Census Tract 2135, St. Louis County, Missouri","mo","140","00","ACSSF","0005389",,,,,"29","189",,,,"213500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40363,0.4133
"29189213600","14000US29189213600","Census Tract 2136, St. Louis County, Missouri","Census Tract 2136, St. Louis County, Missouri","mo","140","00","ACSSF","0005390",,,,,"29","189",,,,"213600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28986,0.4189
"29189213700","14000US29189213700","Census Tract 2137, St. Louis County, Missouri","Census Tract 2137, St. Louis County, Missouri","mo","140","00","ACSSF","0005391",,,,,"29","189",,,,"213700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37438,0.5305
"29189213800","14000US29189213800","Census Tract 2138, St. Louis County, Missouri","Census Tract 2138, St. Louis County, Missouri","mo","140","00","ACSSF","0005392",,,,,"29","189",,,,"213800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32450,0.409
"29189213900","14000US29189213900","Census Tract 2139, St. Louis County, Missouri","Census Tract 2139, St. Louis County, Missouri","mo","140","00","ACSSF","0005393",,,,,"29","189",,,,"213900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17393,0.4975
"29189214100","14000US29189214100","Census Tract 2141, St. Louis County, Missouri","Census Tract 2141, St. Louis County, Missouri","mo","140","00","ACSSF","0005394",,,,,"29","189",,,,"214100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27157,0.375
"29189214200","14000US29189214200","Census Tract 2142, St. Louis County, Missouri","Census Tract 2142, St. Louis County, Missouri","mo","140","00","ACSSF","0005395",,,,,"29","189",,,,"214200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28450,0.4468
"29189214300","14000US29189214300","Census Tract 2143, St. Louis County, Missouri","Census Tract 2143, St. Louis County, Missouri","mo","140","00","ACSSF","0005396",,,,,"29","189",,,,"214300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32398,0.4335
"29189214400","14000US29189214400","Census Tract 2144, St. Louis County, Missouri","Census Tract 2144, St. Louis County, Missouri","mo","140","00","ACSSF","0005397",,,,,"29","189",,,,"214400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48995,0.3711
"29189214500","14000US29189214500","Census Tract 2145, St. Louis County, Missouri","Census Tract 2145, St. Louis County, Missouri","mo","140","00","ACSSF","0005398",,,,,"29","189",,,,"214500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44238,0.4363
"29189214601","14000US29189214601","Census Tract 2146.01, St. Louis County, Missouri","Census Tract 2146.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005399",,,,,"29","189",,,,"214601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44330,0.3638
"29189214602","14000US29189214602","Census Tract 2146.02, St. Louis County, Missouri","Census Tract 2146.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005400",,,,,"29","189",,,,"214602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40259,0.3799
"29189214700","14000US29189214700","Census Tract 2147, St. Louis County, Missouri","Census Tract 2147, St. Louis County, Missouri","mo","140","00","ACSSF","0005401",,,,,"29","189",,,,"214700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43864,0.418
"29189214800","14000US29189214800","Census Tract 2148, St. Louis County, Missouri","Census Tract 2148, St. Louis County, Missouri","mo","140","00","ACSSF","0005402",,,,,"29","189",,,,"214800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39871,0.4778
"29189214900","14000US29189214900","Census Tract 2149, St. Louis County, Missouri","Census Tract 2149, St. Louis County, Missouri","mo","140","00","ACSSF","0005403",,,,,"29","189",,,,"214900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43026,0.3638
"29189215001","14000US29189215001","Census Tract 2150.01, St. Louis County, Missouri","Census Tract 2150.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005404",,,,,"29","189",,,,"215001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000,0.3241
