Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T057_001,SE_T157_001
"29189219900","14000US29189219900","Census Tract 2199, St. Louis County, Missouri","Census Tract 2199, St. Louis County, Missouri","mo","140","00","ACSSF","0005481",,,,,"29","189",,,,"219900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52371,0.3698
"29189220001","14000US29189220001","Census Tract 2200.01, St. Louis County, Missouri","Census Tract 2200.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005482",,,,,"29","189",,,,"220001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59151,0.3426
"29189220002","14000US29189220002","Census Tract 2200.02, St. Louis County, Missouri","Census Tract 2200.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005483",,,,,"29","189",,,,"220002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56727,0.3344
"29189220100","14000US29189220100","Census Tract 2201, St. Louis County, Missouri","Census Tract 2201, St. Louis County, Missouri","mo","140","00","ACSSF","0005484",,,,,"29","189",,,,"220100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48080,0.3596
"29189220200","14000US29189220200","Census Tract 2202, St. Louis County, Missouri","Census Tract 2202, St. Louis County, Missouri","mo","140","00","ACSSF","0005485",,,,,"29","189",,,,"220200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43974,0.34
"29189220300","14000US29189220300","Census Tract 2203, St. Louis County, Missouri","Census Tract 2203, St. Louis County, Missouri","mo","140","00","ACSSF","0005486",,,,,"29","189",,,,"220300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32475,0.449
"29189220431","14000US29189220431","Census Tract 2204.31, St. Louis County, Missouri","Census Tract 2204.31, St. Louis County, Missouri","mo","140","00","ACSSF","0005487",,,,,"29","189",,,,"220431",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60601,0.4432
"29189220432","14000US29189220432","Census Tract 2204.32, St. Louis County, Missouri","Census Tract 2204.32, St. Louis County, Missouri","mo","140","00","ACSSF","0005488",,,,,"29","189",,,,"220432",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74747,0.3355
"29189220441","14000US29189220441","Census Tract 2204.41, St. Louis County, Missouri","Census Tract 2204.41, St. Louis County, Missouri","mo","140","00","ACSSF","0005489",,,,,"29","189",,,,"220441",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62103,0.4033
"29189220442","14000US29189220442","Census Tract 2204.42, St. Louis County, Missouri","Census Tract 2204.42, St. Louis County, Missouri","mo","140","00","ACSSF","0005490",,,,,"29","189",,,,"220442",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65521,0.3557
"29189220443","14000US29189220443","Census Tract 2204.43, St. Louis County, Missouri","Census Tract 2204.43, St. Louis County, Missouri","mo","140","00","ACSSF","0005491",,,,,"29","189",,,,"220443",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48611,0.4345
"29189220444","14000US29189220444","Census Tract 2204.44, St. Louis County, Missouri","Census Tract 2204.44, St. Louis County, Missouri","mo","140","00","ACSSF","0005492",,,,,"29","189",,,,"220444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94000,0.3548
"29189220445","14000US29189220445","Census Tract 2204.45, St. Louis County, Missouri","Census Tract 2204.45, St. Louis County, Missouri","mo","140","00","ACSSF","0005493",,,,,"29","189",,,,"220445",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104074,0.4036
"29189220446","14000US29189220446","Census Tract 2204.46, St. Louis County, Missouri","Census Tract 2204.46, St. Louis County, Missouri","mo","140","00","ACSSF","0005494",,,,,"29","189",,,,"220446",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96284,0.3584
"29189220501","14000US29189220501","Census Tract 2205.01, St. Louis County, Missouri","Census Tract 2205.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005495",,,,,"29","189",,,,"220501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51222,0.3401
"29189220502","14000US29189220502","Census Tract 2205.02, St. Louis County, Missouri","Census Tract 2205.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005496",,,,,"29","189",,,,"220502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52116,0.4158
"29189220601","14000US29189220601","Census Tract 2206.01, St. Louis County, Missouri","Census Tract 2206.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005497",,,,,"29","189",,,,"220601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56832,0.386
"29189220602","14000US29189220602","Census Tract 2206.02, St. Louis County, Missouri","Census Tract 2206.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005498",,,,,"29","189",,,,"220602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49464,0.3868
"29189220701","14000US29189220701","Census Tract 2207.01, St. Louis County, Missouri","Census Tract 2207.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005499",,,,,"29","189",,,,"220701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51336,0.4066
"29189220702","14000US29189220702","Census Tract 2207.02, St. Louis County, Missouri","Census Tract 2207.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005500",,,,,"29","189",,,,"220702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60887,0.378
"29189220703","14000US29189220703","Census Tract 2207.03, St. Louis County, Missouri","Census Tract 2207.03, St. Louis County, Missouri","mo","140","00","ACSSF","0005501",,,,,"29","189",,,,"220703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,0.3566
"29189220801","14000US29189220801","Census Tract 2208.01, St. Louis County, Missouri","Census Tract 2208.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005502",,,,,"29","189",,,,"220801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52663,0.4857
"29189220802","14000US29189220802","Census Tract 2208.02, St. Louis County, Missouri","Census Tract 2208.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005503",,,,,"29","189",,,,"220802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60392,0.3751
"29189220803","14000US29189220803","Census Tract 2208.03, St. Louis County, Missouri","Census Tract 2208.03, St. Louis County, Missouri","mo","140","00","ACSSF","0005504",,,,,"29","189",,,,"220803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90990,0.4161
"29189221000","14000US29189221000","Census Tract 2210, St. Louis County, Missouri","Census Tract 2210, St. Louis County, Missouri","mo","140","00","ACSSF","0005505",,,,,"29","189",,,,"221000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50845,0.3673
"29189221100","14000US29189221100","Census Tract 2211, St. Louis County, Missouri","Census Tract 2211, St. Louis County, Missouri","mo","140","00","ACSSF","0005506",,,,,"29","189",,,,"221100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111250,0.4487
"29189221201","14000US29189221201","Census Tract 2212.01, St. Louis County, Missouri","Census Tract 2212.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005507",,,,,"29","189",,,,"221201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105294,0.5347
"29189221202","14000US29189221202","Census Tract 2212.02, St. Louis County, Missouri","Census Tract 2212.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005508",,,,,"29","189",,,,"221202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74390,0.5422
"29189221301","14000US29189221301","Census Tract 2213.01, St. Louis County, Missouri","Census Tract 2213.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005509",,,,,"29","189",,,,"221301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57521,0.3846
"29189221302","14000US29189221302","Census Tract 2213.02, St. Louis County, Missouri","Census Tract 2213.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005510",,,,,"29","189",,,,"221302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59076,0.3758
"29189221332","14000US29189221332","Census Tract 2213.32, St. Louis County, Missouri","Census Tract 2213.32, St. Louis County, Missouri","mo","140","00","ACSSF","0005511",,,,,"29","189",,,,"221332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72210,0.3631
"29189221335","14000US29189221335","Census Tract 2213.35, St. Louis County, Missouri","Census Tract 2213.35, St. Louis County, Missouri","mo","140","00","ACSSF","0005512",,,,,"29","189",,,,"221335",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72464,0.3679
"29189221421","14000US29189221421","Census Tract 2214.21, St. Louis County, Missouri","Census Tract 2214.21, St. Louis County, Missouri","mo","140","00","ACSSF","0005513",,,,,"29","189",,,,"221421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108071,0.3213
"29189221422","14000US29189221422","Census Tract 2214.22, St. Louis County, Missouri","Census Tract 2214.22, St. Louis County, Missouri","mo","140","00","ACSSF","0005514",,,,,"29","189",,,,"221422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80750,0.4101
"29189221423","14000US29189221423","Census Tract 2214.23, St. Louis County, Missouri","Census Tract 2214.23, St. Louis County, Missouri","mo","140","00","ACSSF","0005515",,,,,"29","189",,,,"221423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88309,0.3922
"29189221424","14000US29189221424","Census Tract 2214.24, St. Louis County, Missouri","Census Tract 2214.24, St. Louis County, Missouri","mo","140","00","ACSSF","0005516",,,,,"29","189",,,,"221424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89727,0.4528
"29189221502","14000US29189221502","Census Tract 2215.02, St. Louis County, Missouri","Census Tract 2215.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005517",,,,,"29","189",,,,"221502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90625,0.3757
"29189221503","14000US29189221503","Census Tract 2215.03, St. Louis County, Missouri","Census Tract 2215.03, St. Louis County, Missouri","mo","140","00","ACSSF","0005518",,,,,"29","189",,,,"221503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,0.4304
"29189221506","14000US29189221506","Census Tract 2215.06, St. Louis County, Missouri","Census Tract 2215.06, St. Louis County, Missouri","mo","140","00","ACSSF","0005519",,,,,"29","189",,,,"221506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108333,0.3533
"29189221621","14000US29189221621","Census Tract 2216.21, St. Louis County, Missouri","Census Tract 2216.21, St. Louis County, Missouri","mo","140","00","ACSSF","0005520",,,,,"29","189",,,,"221621",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120904,0.4397
"29189221624","14000US29189221624","Census Tract 2216.24, St. Louis County, Missouri","Census Tract 2216.24, St. Louis County, Missouri","mo","140","00","ACSSF","0005521",,,,,"29","189",,,,"221624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84063,0.4569
"29189221625","14000US29189221625","Census Tract 2216.25, St. Louis County, Missouri","Census Tract 2216.25, St. Louis County, Missouri","mo","140","00","ACSSF","0005522",,,,,"29","189",,,,"221625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99336,0.3957
"29189221626","14000US29189221626","Census Tract 2216.26, St. Louis County, Missouri","Census Tract 2216.26, St. Louis County, Missouri","mo","140","00","ACSSF","0005523",,,,,"29","189",,,,"221626",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164500,0.4259
"29189221627","14000US29189221627","Census Tract 2216.27, St. Louis County, Missouri","Census Tract 2216.27, St. Louis County, Missouri","mo","140","00","ACSSF","0005524",,,,,"29","189",,,,"221627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193594,0.4152
"29189221628","14000US29189221628","Census Tract 2216.28, St. Louis County, Missouri","Census Tract 2216.28, St. Louis County, Missouri","mo","140","00","ACSSF","0005525",,,,,"29","189",,,,"221628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68467,0.5375
"29189221629","14000US29189221629","Census Tract 2216.29, St. Louis County, Missouri","Census Tract 2216.29, St. Louis County, Missouri","mo","140","00","ACSSF","0005526",,,,,"29","189",,,,"221629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164010,0.4212
"29189221800","14000US29189221800","Census Tract 2218, St. Louis County, Missouri","Census Tract 2218, St. Louis County, Missouri","mo","140","00","ACSSF","0005527",,,,,"29","189",,,,"221800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28222,0.5222
"29189221900","14000US29189221900","Census Tract 2219, St. Louis County, Missouri","Census Tract 2219, St. Louis County, Missouri","mo","140","00","ACSSF","0005528",,,,,"29","189",,,,"221900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77669,0.4123
"29189222000","14000US29189222000","Census Tract 2220, St. Louis County, Missouri","Census Tract 2220, St. Louis County, Missouri","mo","140","00","ACSSF","0005529",,,,,"29","189",,,,"222000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79542,0.4582
"29189222100","14000US29189222100","Census Tract 2221, St. Louis County, Missouri","Census Tract 2221, St. Louis County, Missouri","mo","140","00","ACSSF","0005530",,,,,"29","189",,,,"222100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124719,0.3801
"29510101100","14000US29510101100","Census Tract 1011, St. Louis city, Missouri","Census Tract 1011, St. Louis city, Missouri","mo","140","00","ACSSF","0005622",,,,,"29","510",,,,"101100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56506,0.3244
"29510101200","14000US29510101200","Census Tract 1012, St. Louis city, Missouri","Census Tract 1012, St. Louis city, Missouri","mo","140","00","ACSSF","0005623",,,,,"29","510",,,,"101200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54828,0.4764
"29510101300","14000US29510101300","Census Tract 1013, St. Louis city, Missouri","Census Tract 1013, St. Louis city, Missouri","mo","140","00","ACSSF","0005624",,,,,"29","510",,,,"101300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54775,0.4425
"29510101400","14000US29510101400","Census Tract 1014, St. Louis city, Missouri","Census Tract 1014, St. Louis city, Missouri","mo","140","00","ACSSF","0005625",,,,,"29","510",,,,"101400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39671,0.4262
"29510101500","14000US29510101500","Census Tract 1015, St. Louis city, Missouri","Census Tract 1015, St. Louis city, Missouri","mo","140","00","ACSSF","0005626",,,,,"29","510",,,,"101500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28689,0.4571
"29510101800","14000US29510101800","Census Tract 1018, St. Louis city, Missouri","Census Tract 1018, St. Louis city, Missouri","mo","140","00","ACSSF","0005627",,,,,"29","510",,,,"101800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38333,0.4029
"29510102100","14000US29510102100","Census Tract 1021, St. Louis city, Missouri","Census Tract 1021, St. Louis city, Missouri","mo","140","00","ACSSF","0005628",,,,,"29","510",,,,"102100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45230,0.3937
"29510102200","14000US29510102200","Census Tract 1022, St. Louis city, Missouri","Census Tract 1022, St. Louis city, Missouri","mo","140","00","ACSSF","0005629",,,,,"29","510",,,,"102200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68537,0.4329
"29510102300","14000US29510102300","Census Tract 1023, St. Louis city, Missouri","Census Tract 1023, St. Louis city, Missouri","mo","140","00","ACSSF","0005630",,,,,"29","510",,,,"102300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54583,0.3542
"29510102400","14000US29510102400","Census Tract 1024, St. Louis city, Missouri","Census Tract 1024, St. Louis city, Missouri","mo","140","00","ACSSF","0005631",,,,,"29","510",,,,"102400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38676,0.367
"29510102500","14000US29510102500","Census Tract 1025, St. Louis city, Missouri","Census Tract 1025, St. Louis city, Missouri","mo","140","00","ACSSF","0005632",,,,,"29","510",,,,"102500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45862,0.4
"29510103100","14000US29510103100","Census Tract 1031, St. Louis city, Missouri","Census Tract 1031, St. Louis city, Missouri","mo","140","00","ACSSF","0005633",,,,,"29","510",,,,"103100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44771,0.4799
"29510103400","14000US29510103400","Census Tract 1034, St. Louis city, Missouri","Census Tract 1034, St. Louis city, Missouri","mo","140","00","ACSSF","0005634",,,,,"29","510",,,,"103400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58500,0.3619
"29510103600","14000US29510103600","Census Tract 1036, St. Louis city, Missouri","Census Tract 1036, St. Louis city, Missouri","mo","140","00","ACSSF","0005635",,,,,"29","510",,,,"103600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42353,0.5204
"29510103700","14000US29510103700","Census Tract 1037, St. Louis city, Missouri","Census Tract 1037, St. Louis city, Missouri","mo","140","00","ACSSF","0005636",,,,,"29","510",,,,"103700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50781,0.403
"29510103800","14000US29510103800","Census Tract 1038, St. Louis city, Missouri","Census Tract 1038, St. Louis city, Missouri","mo","140","00","ACSSF","0005637",,,,,"29","510",,,,"103800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67260,0.3429
"29510104200","14000US29510104200","Census Tract 1042, St. Louis city, Missouri","Census Tract 1042, St. Louis city, Missouri","mo","140","00","ACSSF","0005638",,,,,"29","510",,,,"104200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56797,0.4396
"29510104500","14000US29510104500","Census Tract 1045, St. Louis city, Missouri","Census Tract 1045, St. Louis city, Missouri","mo","140","00","ACSSF","0005639",,,,,"29","510",,,,"104500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53750,0.4981
"29510105198","14000US29510105198","Census Tract 1051.98, St. Louis city, Missouri","Census Tract 1051.98, St. Louis city, Missouri","mo","140","00","ACSSF","0005640",,,,,"29","510",,,,"105198",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55793,0.5411
"29510105200","14000US29510105200","Census Tract 1052, St. Louis city, Missouri","Census Tract 1052, St. Louis city, Missouri","mo","140","00","ACSSF","0005641",,,,,"29","510",,,,"105200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50056,0.473
"29510105300","14000US29510105300","Census Tract 1053, St. Louis city, Missouri","Census Tract 1053, St. Louis city, Missouri","mo","140","00","ACSSF","0005642",,,,,"29","510",,,,"105300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23246,0.514
"29510105400","14000US29510105400","Census Tract 1054, St. Louis city, Missouri","Census Tract 1054, St. Louis city, Missouri","mo","140","00","ACSSF","0005643",,,,,"29","510",,,,"105400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28235,0.4712
"29510105500","14000US29510105500","Census Tract 1055, St. Louis city, Missouri","Census Tract 1055, St. Louis city, Missouri","mo","140","00","ACSSF","0005644",,,,,"29","510",,,,"105500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36316,0.4966
"29510106100","14000US29510106100","Census Tract 1061, St. Louis city, Missouri","Census Tract 1061, St. Louis city, Missouri","mo","140","00","ACSSF","0005645",,,,,"29","510",,,,"106100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18005,0.4872
"29510106200","14000US29510106200","Census Tract 1062, St. Louis city, Missouri","Census Tract 1062, St. Louis city, Missouri","mo","140","00","ACSSF","0005646",,,,,"29","510",,,,"106200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12479,0.5936
"29510106300","14000US29510106300","Census Tract 1063, St. Louis city, Missouri","Census Tract 1063, St. Louis city, Missouri","mo","140","00","ACSSF","0005647",,,,,"29","510",,,,"106300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26103,0.4267
"29510106400","14000US29510106400","Census Tract 1064, St. Louis city, Missouri","Census Tract 1064, St. Louis city, Missouri","mo","140","00","ACSSF","0005648",,,,,"29","510",,,,"106400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20806,0.4899
